experiment,checkpoint,kth_intermediate_answer,proportion_found,found_count,total_questions,complexity
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4000,1,0.15723270440251572,25,159,3
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4000,2,0.1320754716981132,21,159,3
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4000,3,0.3270440251572327,52,159,3
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4000,1,0.16568047337278108,28,169,4
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4000,2,0.1301775147928994,22,169,4
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4000,3,0.13609467455621302,23,169,4
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4000,4,0.15976331360946747,27,169,4
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,1,0.20348837209302326,35,172,2
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,2,0.46511627906976744,80,172,2
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,1,0.11949685534591195,19,159,3
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,2,0.1069182389937107,17,159,3
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,3,0.32075471698113206,51,159,3
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,1,0.13609467455621302,23,169,4
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,2,0.10059171597633136,17,169,4
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,3,0.10059171597633136,17,169,4
Qwen/Qwen2.5-1.5B-Instruct/0912__curr=random__training_seed=1,4500,4,0.17751479289940827,30,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,1,0.813953488372093,140,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,2,0.7906976744186046,136,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,1,0.8616352201257862,137,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,2,0.8742138364779874,139,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,3,0.8301886792452831,132,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,1,0.7396449704142012,125,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,2,0.7633136094674556,129,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,3,0.5207100591715976,88,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,0,4,0.4911242603550296,83,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,1,0.813953488372093,140,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,2,0.7558139534883721,130,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,1,0.8364779874213837,133,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,2,0.8176100628930818,130,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,3,0.8113207547169812,129,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,1,0.7455621301775148,126,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,2,0.7633136094674556,129,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,3,0.4970414201183432,84,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,500,4,0.4911242603550296,83,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,1,0.8313953488372093,143,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,2,0.8081395348837209,139,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,1,0.8742138364779874,139,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,2,0.8490566037735849,135,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,3,0.8364779874213837,133,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,1,0.7337278106508875,124,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,2,0.7751479289940828,131,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,3,0.514792899408284,87,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1000,4,0.5088757396449705,86,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,1,0.8255813953488372,142,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,2,0.8023255813953488,138,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,1,0.8553459119496856,136,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,2,0.8805031446540881,140,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,3,0.8364779874213837,133,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,1,0.7514792899408284,127,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,2,0.7810650887573964,132,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,3,0.5207100591715976,88,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,1500,4,0.4970414201183432,84,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,1,0.8081395348837209,139,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,2,0.7906976744186046,136,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,1,0.8867924528301887,141,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,2,0.8805031446540881,140,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,3,0.8742138364779874,139,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,1,0.7455621301775148,126,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,2,0.8047337278106509,136,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,3,0.514792899408284,87,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2000,4,0.514792899408284,87,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,1,0.8372093023255814,144,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,2,0.7616279069767442,131,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,1,0.8553459119496856,136,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,2,0.8805031446540881,140,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,3,0.8553459119496856,136,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,1,0.727810650887574,123,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,2,0.7869822485207101,133,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,3,0.514792899408284,87,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,2500,4,0.514792899408284,87,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,1,0.8197674418604651,141,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,2,0.8313953488372093,143,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,1,0.8679245283018868,138,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,2,0.8679245283018868,138,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,3,0.8867924528301887,141,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,1,0.7514792899408284,127,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,2,0.7988165680473372,135,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,3,0.5266272189349113,89,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3000,4,0.5266272189349113,89,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,1,0.8372093023255814,144,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,2,0.7965116279069767,137,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,1,0.8616352201257862,137,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,2,0.8805031446540881,140,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,3,0.8553459119496856,136,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,1,0.7337278106508875,124,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,2,0.7751479289940828,131,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,3,0.5266272189349113,89,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,3500,4,0.5207100591715976,88,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,1,0.8255813953488372,142,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,2,0.8023255813953488,138,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,1,0.8616352201257862,137,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,2,0.8742138364779874,139,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,3,0.8679245283018868,138,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,1,0.7218934911242604,122,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,2,0.7751479289940828,131,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,3,0.5266272189349113,89,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4000,4,0.514792899408284,87,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,1,0.8430232558139535,145,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,2,0.7790697674418605,134,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,1,0.8490566037735849,135,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,2,0.8867924528301887,141,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,3,0.8867924528301887,141,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,1,0.7514792899408284,127,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,2,0.7692307692307693,130,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,3,0.5266272189349113,89,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,4500,4,0.5207100591715976,88,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,1,0.8488372093023255,146,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,2,0.7674418604651163,132,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,1,0.8490566037735849,135,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,2,0.8805031446540881,140,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,3,0.8679245283018868,138,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,1,0.7514792899408284,127,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,2,0.7810650887573964,132,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,3,0.5266272189349113,89,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5000,4,0.514792899408284,87,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,1,0.8488372093023255,146,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,2,0.7674418604651163,132,172,2
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,1,0.8490566037735849,135,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,2,0.8805031446540881,140,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,3,0.8679245283018868,138,159,3
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,1,0.7514792899408284,127,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,2,0.7810650887573964,132,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,3,0.5266272189349113,89,169,4
microsoft/Phi-4-mini-reasoning/0922__curr=random__training_seed=1,5500,4,0.514792899408284,87,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,1,0.8255813953488372,142,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,2,0.7151162790697675,123,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,1,0.8176100628930818,130,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,2,0.8113207547169812,129,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,3,0.7044025157232704,112,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,1,0.621301775147929,105,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,2,0.650887573964497,110,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,3,0.4911242603550296,83,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,0,4,0.4911242603550296,83,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,1,0.8255813953488372,142,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,2,0.7383720930232558,127,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,1,0.8616352201257862,137,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,2,0.8427672955974843,134,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,3,0.7547169811320755,120,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,1,0.6272189349112426,106,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,2,0.6863905325443787,116,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,3,0.5029585798816568,85,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,500,4,0.4970414201183432,84,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,1,0.8604651162790697,148,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,2,0.7616279069767442,131,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,1,0.8490566037735849,135,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,2,0.8867924528301887,141,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,3,0.8176100628930818,130,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,1,0.7692307692307693,130,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,2,0.8047337278106509,136,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,3,0.514792899408284,87,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1000,4,0.5384615384615384,91,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,1,0.872093023255814,150,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,2,0.813953488372093,140,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,1,0.89937106918239,143,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,2,0.9119496855345912,145,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,3,0.8050314465408805,128,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,1,0.757396449704142,128,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,2,0.8047337278106509,136,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,3,0.5266272189349113,89,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,1500,4,0.47928994082840237,81,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,1,0.8604651162790697,148,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,2,0.8255813953488372,142,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,1,0.89937106918239,143,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,2,0.89937106918239,143,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,3,0.8238993710691824,131,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,1,0.8106508875739645,137,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,2,0.8520710059171598,144,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,3,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2000,4,0.4970414201183432,84,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,1,0.872093023255814,150,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,2,0.8197674418604651,141,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,1,0.9119496855345912,145,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,2,0.9182389937106918,146,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,3,0.7610062893081762,121,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,1,0.7218934911242604,122,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,2,0.7810650887573964,132,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,3,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,2500,4,0.4970414201183432,84,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,1,0.8662790697674418,149,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,2,0.813953488372093,140,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,1,0.8805031446540881,140,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,2,0.9308176100628931,148,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,3,0.779874213836478,124,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,1,0.7692307692307693,130,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,2,0.7928994082840237,134,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,3,0.5384615384615384,91,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3000,4,0.514792899408284,87,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,1,0.8546511627906976,147,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,2,0.8081395348837209,139,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,1,0.9056603773584906,144,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,2,0.9182389937106918,146,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,3,0.7924528301886793,126,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,1,0.7218934911242604,122,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,2,0.7810650887573964,132,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,3,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,3500,4,0.5266272189349113,89,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,1,0.8662790697674418,149,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,2,0.8081395348837209,139,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,1,0.89937106918239,143,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,2,0.9433962264150944,150,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,3,0.8176100628930818,130,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,1,0.727810650887574,123,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,2,0.7810650887573964,132,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,3,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4000,4,0.5088757396449705,86,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,1,0.8662790697674418,149,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,2,0.8023255813953488,138,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,1,0.8867924528301887,141,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,2,0.9182389937106918,146,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,3,0.7735849056603774,123,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,1,0.7337278106508875,124,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,2,0.7810650887573964,132,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,3,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,4500,4,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,1,0.8604651162790697,148,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,2,0.8081395348837209,139,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,1,0.9056603773584906,144,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,2,0.9119496855345912,145,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,3,0.779874213836478,124,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,1,0.727810650887574,123,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,2,0.7869822485207101,133,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,3,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5000,4,0.514792899408284,87,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,1,0.8604651162790697,148,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,2,0.8081395348837209,139,172,2
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,1,0.9056603773584906,144,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,2,0.9119496855345912,145,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,3,0.779874213836478,124,159,3
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,1,0.727810650887574,123,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,2,0.7869822485207101,133,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,3,0.5325443786982249,90,169,4
Qwen/Qwen2.5-7B-Instruct/1112__curr=random__training_seed=1,5500,4,0.514792899408284,87,169,4
