experiment,checkpoint,kth_intermediate_answer,proportion_found,found_count,total_questions,complexity
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3000,1,0.9487179487179487,74,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3000,2,0.8846153846153846,69,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3000,3,0.9615384615384616,75,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3000,4,0.7692307692307693,60,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,1,0.9716312056737588,274,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,2,0.8120567375886525,229,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,1,0.9357142857142857,131,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,2,0.9642857142857143,135,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,3,0.8285714285714286,116,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,1,0.9358974358974359,73,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,2,0.8974358974358975,70,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,3,0.9102564102564102,71,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,3500,4,0.7692307692307693,60,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,1,0.9680851063829787,273,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,2,0.8120567375886525,229,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,1,0.9571428571428572,134,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,2,0.9857142857142858,138,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,3,0.85,119,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,1,0.9358974358974359,73,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,2,0.8589743589743589,67,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,3,0.9230769230769231,72,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4000,4,0.7948717948717948,62,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,1,0.9787234042553191,276,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,2,0.8226950354609929,232,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,1,0.9714285714285714,136,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,2,0.9642857142857143,135,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,3,0.8071428571428572,113,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,1,0.9487179487179487,74,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,2,0.8717948717948718,68,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,3,0.9487179487179487,74,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,4500,4,0.782051282051282,61,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,1,0.9716312056737588,274,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,2,0.8297872340425532,234,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,1,0.9571428571428572,134,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,2,0.9571428571428572,134,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,3,0.8428571428571429,118,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,1,0.9102564102564102,71,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,2,0.8974358974358975,70,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,3,0.9358974358974359,73,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5000,4,0.782051282051282,61,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,1,0.9716312056737588,274,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,2,0.8297872340425532,234,282,2
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,1,0.9571428571428572,134,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,2,0.9571428571428572,134,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,3,0.8428571428571429,118,140,3
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,1,0.9102564102564102,71,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,2,0.8974358974358975,70,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,3,0.9358974358974359,73,78,4
Qwen/Qwen3-4B/1115__curr=random__training_seed=1,5500,4,0.782051282051282,61,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,1,0.2730496453900709,77,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,2,0.19148936170212766,54,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,1,0.07857142857142857,11,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,2,0.17142857142857143,24,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,3,0.15,21,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,1,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,2,0.10256410256410256,8,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,3,0.07692307692307693,6,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,0,4,0.10256410256410256,8,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,1,0.425531914893617,120,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,2,0.24113475177304963,68,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,1,0.2,28,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,2,0.25,35,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,3,0.19285714285714287,27,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,1,0.23076923076923078,18,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,2,0.08974358974358974,7,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,3,0.24358974358974358,19,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,500,4,0.10256410256410256,8,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,1,0.40070921985815605,113,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,2,0.1950354609929078,55,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,1,0.2357142857142857,33,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,2,0.2571428571428571,36,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,3,0.17857142857142858,25,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,1,0.2564102564102564,20,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,2,0.15384615384615385,12,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,3,0.2564102564102564,20,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1000,4,0.16666666666666666,13,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,1,0.3049645390070922,86,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,2,0.19858156028368795,56,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,1,0.1357142857142857,19,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,2,0.19285714285714287,27,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,3,0.18571428571428572,26,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,1,0.20512820512820512,16,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,2,0.11538461538461539,9,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,3,0.19230769230769232,15,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,1500,4,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,1,0.34397163120567376,97,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,2,0.20212765957446807,57,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,1,0.12142857142857143,17,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,2,0.17857142857142858,25,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,3,0.15714285714285714,22,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,1,0.1282051282051282,10,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,2,0.11538461538461539,9,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,3,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2000,4,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,1,0.3262411347517731,92,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,2,0.19858156028368795,56,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,1,0.04285714285714286,6,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,2,0.15714285714285714,22,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,3,0.16428571428571428,23,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,1,0.08974358974358974,7,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,2,0.08974358974358974,7,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,3,0.16666666666666666,13,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,2500,4,0.11538461538461539,9,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,1,0.2978723404255319,84,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,2,0.19148936170212766,54,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,1,0.06428571428571428,9,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,2,0.16428571428571428,23,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,3,0.2,28,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,1,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,2,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,3,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3000,4,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,1,0.32269503546099293,91,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,2,0.23049645390070922,65,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,1,0.09285714285714286,13,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,2,0.17142857142857143,24,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,3,0.18571428571428572,26,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,1,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,2,0.1282051282051282,10,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,3,0.23076923076923078,18,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,3500,4,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,1,0.3191489361702128,90,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,2,0.22695035460992907,64,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,1,0.09285714285714286,13,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,2,0.18571428571428572,26,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,3,0.17142857142857143,24,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,1,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,2,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,3,0.21794871794871795,17,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4000,4,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,1,0.3262411347517731,92,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,2,0.22695035460992907,64,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,1,0.12142857142857143,17,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,2,0.2,28,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,3,0.19285714285714287,27,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,1,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,2,0.16666666666666666,13,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,3,0.23076923076923078,18,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,4500,4,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,1,0.32978723404255317,93,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,2,0.23049645390070922,65,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,1,0.10714285714285714,15,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,2,0.2,28,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,3,0.18571428571428572,26,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,1,0.19230769230769232,15,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,2,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,3,0.23076923076923078,18,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5000,4,0.1794871794871795,14,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,1,0.32978723404255317,93,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,2,0.23049645390070922,65,282,2
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,1,0.10714285714285714,15,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,2,0.2,28,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,3,0.18571428571428572,26,140,3
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,1,0.19230769230769232,15,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,2,0.14102564102564102,11,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,3,0.23076923076923078,18,78,4
Qwen/Qwen2.5-1.5B-Instruct/1109__curr=random__training_seed=1,5500,4,0.1794871794871795,14,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,1,0.9113475177304965,257,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,2,0.5602836879432624,158,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,1,0.9,126,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,2,0.8357142857142857,117,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,3,0.6071428571428571,85,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,1,0.782051282051282,61,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,2,0.782051282051282,61,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,3,0.7435897435897436,58,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,0,4,0.3974358974358974,31,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,1,0.8971631205673759,253,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,2,0.5177304964539007,146,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,1,0.8428571428571429,118,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,2,0.8571428571428571,120,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,3,0.55,77,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,1,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,2,0.782051282051282,61,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,3,0.7307692307692307,57,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,500,4,0.5128205128205128,40,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,1,0.7624113475177305,215,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,2,0.450354609929078,127,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,1,0.8714285714285714,122,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,2,0.8357142857142857,117,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,3,0.5142857142857142,72,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,1,0.8589743589743589,67,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,2,0.8076923076923077,63,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,3,0.7435897435897436,58,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1000,4,0.46153846153846156,36,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,1,0.9042553191489362,255,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,2,0.5780141843971631,163,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,1,0.9214285714285714,129,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,2,0.9142857142857143,128,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,3,0.6642857142857143,93,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,1,0.8846153846153846,69,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,2,0.7692307692307693,60,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,3,0.8076923076923077,63,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,1500,4,0.5512820512820513,43,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,1,0.900709219858156,254,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,2,0.574468085106383,162,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,1,0.8928571428571429,125,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,2,0.8785714285714286,123,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,3,0.5785714285714286,81,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,1,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,2,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,3,0.8076923076923077,63,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2000,4,0.48717948717948717,38,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,1,0.8829787234042553,249,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,2,0.5354609929078015,151,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,1,0.8571428571428571,120,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,2,0.9071428571428571,127,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,3,0.6,84,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,1,0.8461538461538461,66,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,2,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,3,0.7692307692307693,60,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,2500,4,0.5,39,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,1,0.8297872340425532,234,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,2,0.475177304964539,134,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,1,0.85,119,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,2,0.8428571428571429,118,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,3,0.5571428571428572,78,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,1,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,2,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,3,0.7564102564102564,59,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3000,4,0.41025641025641024,32,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,1,0.8829787234042553,249,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,2,0.5319148936170213,150,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,1,0.8785714285714286,123,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,2,0.8857142857142857,124,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,3,0.5714285714285714,80,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,1,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,2,0.8589743589743589,67,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,3,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,3500,4,0.5,39,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,1,0.8900709219858156,251,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,2,0.5354609929078015,151,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,1,0.8785714285714286,123,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,2,0.9,126,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,3,0.6,84,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,1,0.8205128205128205,64,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,2,0.8461538461538461,66,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,3,0.7051282051282052,55,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4000,4,0.3974358974358974,31,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,1,0.8652482269503546,244,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,2,0.5390070921985816,152,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,1,0.8928571428571429,125,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,2,0.8785714285714286,123,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,3,0.65,91,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,1,0.8717948717948718,68,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,2,0.7948717948717948,62,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,3,0.7307692307692307,57,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,4500,4,0.4230769230769231,33,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,1,0.8794326241134752,248,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,2,0.5531914893617021,156,282,2
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,1,0.9142857142857143,128,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,2,0.8785714285714286,123,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,3,0.5857142857142857,82,140,3
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,1,0.8461538461538461,66,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,2,0.8461538461538461,66,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,3,0.7948717948717948,62,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5000,4,0.4230769230769231,33,78,4
microsoft/Phi-4-mini-reasoning/1109__curr=random__training_seed=1,5500,1,0.8794326241134752,248,282,2
